url;deprecated;valid_until;valid_from;id;label_en;label_it;skos:prefLabel
http://publications.europa.eu/resource/authority/language/NBD;false;;1950-05-09;NBD;;;
http://publications.europa.eu/resource/authority/language/NBE;false;;1950-05-09;NBE;;;
http://publications.europa.eu/resource/authority/language/NBF;false;;1950-05-09;NBF;;;
http://publications.europa.eu/resource/authority/language/NBG;false;;1950-05-09;NBG;;;
http://publications.europa.eu/resource/authority/language/NBH;false;;1950-05-09;NBH;;;
http://publications.europa.eu/resource/authority/language/NBI;false;;1950-05-09;NBI;;;
http://publications.europa.eu/resource/authority/language/NBJ;false;;1950-05-09;NBJ;;;
http://publications.europa.eu/resource/authority/language/NBK;false;;1950-05-09;NBK;;;
http://publications.europa.eu/resource/authority/language/NBL;false;;1950-05-09;NBL;Southern Ndebele;ndebele del Sud;
http://publications.europa.eu/resource/authority/language/NBM;false;;1950-05-09;NBM;;;
http://publications.europa.eu/resource/authority/language/NBN;false;;1950-05-09;NBN;;;
http://publications.europa.eu/resource/authority/language/NBO;false;;1950-05-09;NBO;;;
http://publications.europa.eu/resource/authority/language/NBP;false;;1950-05-09;NBP;;;
http://publications.europa.eu/resource/authority/language/NBQ;false;;1950-05-09;NBQ;;;
http://publications.europa.eu/resource/authority/language/NBR;false;;1950-05-09;NBR;;;
http://publications.europa.eu/resource/authority/language/NBS;false;;1950-05-09;NBS;Namibian Sign Language;lingua dei segni della Namibia;
http://publications.europa.eu/resource/authority/language/NBT;false;;1950-05-09;NBT;;;
http://publications.europa.eu/resource/authority/language/NBU;false;;1950-05-09;NBU;;;
http://publications.europa.eu/resource/authority/language/NBV;false;;1950-05-09;NBV;;;
http://publications.europa.eu/resource/authority/language/NBW;false;;1950-05-09;NBW;;;
http://publications.europa.eu/resource/authority/language/NBX;false;;1950-05-09;NBX;;;
http://publications.europa.eu/resource/authority/language/NBY;false;;1950-05-09;NBY;;;
http://publications.europa.eu/resource/authority/language/NCA;false;;1950-05-09;NCA;;;
http://publications.europa.eu/resource/authority/language/NCB;false;;1950-05-09;NCB;;;
http://publications.europa.eu/resource/authority/language/NCC;false;;1950-05-09;NCC;;;
http://publications.europa.eu/resource/authority/language/NCD;false;;1950-05-09;NCD;;;
http://publications.europa.eu/resource/authority/language/NCE;false;;1950-05-09;NCE;;;
http://publications.europa.eu/resource/authority/language/NCF;false;;1950-05-09;NCF;;;
http://publications.europa.eu/resource/authority/language/NCG;false;;1950-05-09;NCG;;;
http://publications.europa.eu/resource/authority/language/NCH;false;;1950-05-09;NCH;;;
http://publications.europa.eu/resource/authority/language/NCI;false;;1950-05-09;NCI;;;
http://publications.europa.eu/resource/authority/language/NCJ;false;;1950-05-09;NCJ;;;
http://publications.europa.eu/resource/authority/language/NCK;false;;1950-05-09;NCK;;;
http://publications.europa.eu/resource/authority/language/NCL;false;;1950-05-09;NCL;;;
http://publications.europa.eu/resource/authority/language/NCM;false;;1950-05-09;NCM;;;
http://publications.europa.eu/resource/authority/language/NCN;false;;1950-05-09;NCN;;;
http://publications.europa.eu/resource/authority/language/NCO;false;;1950-05-09;NCO;;;
http://publications.europa.eu/resource/authority/language/NCP;false;;1950-05-09;NCP;;;
http://publications.europa.eu/resource/authority/language/NCQ;false;;1950-05-09;NCQ;Northern Katang;;
http://publications.europa.eu/resource/authority/language/NCR;false;;1950-05-09;NCR;;;
http://publications.europa.eu/resource/authority/language/NCS;false;;1950-05-09;NCS;Nicaraguan Sign Language;lingua dei segni del Nicaragua;
http://publications.europa.eu/resource/authority/language/NCT;false;;1950-05-09;NCT;;;
http://publications.europa.eu/resource/authority/language/NCU;false;;1950-05-09;NCU;;;
http://publications.europa.eu/resource/authority/language/NCX;false;;1950-05-09;NCX;;;
http://publications.europa.eu/resource/authority/language/NCZ;false;;1950-05-09;NCZ;;;
http://publications.europa.eu/resource/authority/language/NDA;false;;1950-05-09;NDA;;;
http://publications.europa.eu/resource/authority/language/NDB;false;;1950-05-09;NDB;;;
http://publications.europa.eu/resource/authority/language/NDC;false;;1950-05-09;NDC;;;
http://publications.europa.eu/resource/authority/language/NDD;false;;1950-05-09;NDD;;;
http://publications.europa.eu/resource/authority/language/NDE;false;;1950-05-09;NDE;;;
http://publications.europa.eu/resource/authority/language/NDF;false;;1950-05-09;NDF;;;
http://publications.europa.eu/resource/authority/language/NDG;false;;1950-05-09;NDG;;;
http://publications.europa.eu/resource/authority/language/NDH;false;;1950-05-09;NDH;;;
http://publications.europa.eu/resource/authority/language/NDI;false;;1950-05-09;NDI;;;
http://publications.europa.eu/resource/authority/language/NDJ;false;;1950-05-09;NDJ;;;
http://publications.europa.eu/resource/authority/language/NDK;false;;1950-05-09;NDK;;;
http://publications.europa.eu/resource/authority/language/NDL;false;;1950-05-09;NDL;;;
http://publications.europa.eu/resource/authority/language/NDM;false;;1950-05-09;NDM;;;
http://publications.europa.eu/resource/authority/language/NDN;false;;1950-05-09;NDN;;;
http://publications.europa.eu/resource/authority/language/NDO;false;;1950-05-09;NDO;;;
http://publications.europa.eu/resource/authority/language/NDP;false;;1950-05-09;NDP;;;
http://publications.europa.eu/resource/authority/language/NDQ;false;;1950-05-09;NDQ;;;
http://publications.europa.eu/resource/authority/language/NDR;false;;1950-05-09;NDR;;;
http://publications.europa.eu/resource/authority/language/NDS;false;;1950-05-09;NDS;;;
http://publications.europa.eu/resource/authority/language/NDT;false;;1950-05-09;NDT;;;
http://publications.europa.eu/resource/authority/language/NDU;false;;1950-05-09;NDU;;;
http://publications.europa.eu/resource/authority/language/NDV;false;;1950-05-09;NDV;;;
http://publications.europa.eu/resource/authority/language/NDW;false;;1950-05-09;NDW;;;
http://publications.europa.eu/resource/authority/language/NDX;false;;1950-05-09;NDX;;;
http://publications.europa.eu/resource/authority/language/NDY;false;;1950-05-09;NDY;;;
http://publications.europa.eu/resource/authority/language/NDZ;false;;1950-05-09;NDZ;;;
http://publications.europa.eu/resource/authority/language/NEA;false;;1950-05-09;NEA;;;
http://publications.europa.eu/resource/authority/language/NEB;false;;1950-05-09;NEB;;;
http://publications.europa.eu/resource/authority/language/NEC;false;;1950-05-09;NEC;;;
http://publications.europa.eu/resource/authority/language/NED;false;;1950-05-09;NED;;;
http://publications.europa.eu/resource/authority/language/NEE;false;;1950-05-09;NEE;;;
http://publications.europa.eu/resource/authority/language/NEF;false;;1950-05-09;NEF;;;
http://publications.europa.eu/resource/authority/language/NEG;false;;1950-05-09;NEG;;;
http://publications.europa.eu/resource/authority/language/NEH;false;;1950-05-09;NEH;;;
http://publications.europa.eu/resource/authority/language/NEI;false;;1950-05-09;NEI;;;
http://publications.europa.eu/resource/authority/language/NEJ;false;;1950-05-09;NEJ;;;
http://publications.europa.eu/resource/authority/language/NEK;false;;1950-05-09;NEK;;;
http://publications.europa.eu/resource/authority/language/NEM;false;;1950-05-09;NEM;;;
http://publications.europa.eu/resource/authority/language/NEN;false;;1950-05-09;NEN;;;
http://publications.europa.eu/resource/authority/language/NEO;false;;1950-05-09;NEO;;;
http://publications.europa.eu/resource/authority/language/NEP;false;;1950-05-09;NEP;Nepali;nepalese;
http://publications.europa.eu/resource/authority/language/NEQ;false;;1950-05-09;NEQ;;;
http://publications.europa.eu/resource/authority/language/NER;false;;1950-05-09;NER;;;
http://publications.europa.eu/resource/authority/language/NES;false;;1950-05-09;NES;;;
http://publications.europa.eu/resource/authority/language/NET;false;;1950-05-09;NET;;;
http://publications.europa.eu/resource/authority/language/NEU;false;;1950-05-09;NEU;Neo;;
http://publications.europa.eu/resource/authority/language/NEV;false;;1950-05-09;NEV;;;
http://publications.europa.eu/resource/authority/language/NEW;false;;1950-05-09;NEW;;;
http://publications.europa.eu/resource/authority/language/NEX;false;;1950-05-09;NEX;;;
http://publications.europa.eu/resource/authority/language/NEY;false;;1950-05-09;NEY;;;
http://publications.europa.eu/resource/authority/language/NEZ;false;;1950-05-09;NEZ;;;
http://publications.europa.eu/resource/authority/language/NFA;false;;1950-05-09;NFA;;;
http://publications.europa.eu/resource/authority/language/NFD;false;;1950-05-09;NFD;;;
http://publications.europa.eu/resource/authority/language/NFL;false;;1950-05-09;NFL;;;
http://publications.europa.eu/resource/authority/language/NFR;false;;1950-05-09;NFR;;;
http://publications.europa.eu/resource/authority/language/NFU;false;;1950-05-09;NFU;;;
http://publications.europa.eu/resource/authority/language/NGA;false;;1950-05-09;NGA;;;
http://publications.europa.eu/resource/authority/language/NGB;false;;1950-05-09;NGB;;;
http://publications.europa.eu/resource/authority/language/NGC;false;;1950-05-09;NGC;;;
http://publications.europa.eu/resource/authority/language/NGD;false;;1950-05-09;NGD;;;
http://publications.europa.eu/resource/authority/language/NGE;false;;1950-05-09;NGE;;;
http://publications.europa.eu/resource/authority/language/NGG;false;;1950-05-09;NGG;;;
http://publications.europa.eu/resource/authority/language/NGH;false;;1950-05-09;NGH;;;
http://publications.europa.eu/resource/authority/language/NGI;false;;1950-05-09;NGI;;;
http://publications.europa.eu/resource/authority/language/NGJ;false;;1950-05-09;NGJ;;;
http://publications.europa.eu/resource/authority/language/NGK;false;;1950-05-09;NGK;;;
http://publications.europa.eu/resource/authority/language/NGL;false;;1950-05-09;NGL;;;
http://publications.europa.eu/resource/authority/language/NGM;false;;1950-05-09;NGM;;;
http://publications.europa.eu/resource/authority/language/NGN;false;;1950-05-09;NGN;;;
http://publications.europa.eu/resource/authority/language/NGO;false;;1950-05-09;NGO;;;
http://publications.europa.eu/resource/authority/language/NGP;false;;1950-05-09;NGP;;;
http://publications.europa.eu/resource/authority/language/NGQ;false;;1950-05-09;NGQ;;;
http://publications.europa.eu/resource/authority/language/NGR;false;;1950-05-09;NGR;;;
http://publications.europa.eu/resource/authority/language/NGS;false;;1950-05-09;NGS;;;
http://publications.europa.eu/resource/authority/language/NGT;false;;1950-05-09;NGT;;;
http://publications.europa.eu/resource/authority/language/NGU;false;;1950-05-09;NGU;;;
http://publications.europa.eu/resource/authority/language/NGV;false;;1950-05-09;NGV;;;
http://publications.europa.eu/resource/authority/language/NGW;false;;1950-05-09;NGW;;;
http://publications.europa.eu/resource/authority/language/NGX;false;;1950-05-09;NGX;;;
http://publications.europa.eu/resource/authority/language/NGY;false;;1950-05-09;NGY;;;
http://publications.europa.eu/resource/authority/language/NGZ;false;;1950-05-09;NGZ;;;
http://publications.europa.eu/resource/authority/language/NHA;false;;1950-05-09;NHA;;;
http://publications.europa.eu/resource/authority/language/NHB;false;;1950-05-09;NHB;;;
http://publications.europa.eu/resource/authority/language/NHC;false;;1950-05-09;NHC;;;
http://publications.europa.eu/resource/authority/language/NHD;false;;1950-05-09;NHD;;;
http://publications.europa.eu/resource/authority/language/NHE;false;;1950-05-09;NHE;;;
http://publications.europa.eu/resource/authority/language/NHF;false;;1950-05-09;NHF;;;
http://publications.europa.eu/resource/authority/language/NHG;false;;1950-05-09;NHG;;;
http://publications.europa.eu/resource/authority/language/NHH;false;;1950-05-09;NHH;;;
http://publications.europa.eu/resource/authority/language/NHI;false;;1950-05-09;NHI;;;
http://publications.europa.eu/resource/authority/language/NHK;false;;1950-05-09;NHK;;;
http://publications.europa.eu/resource/authority/language/NHM;false;;1950-05-09;NHM;;;
http://publications.europa.eu/resource/authority/language/NHN;false;;1950-05-09;NHN;;;
http://publications.europa.eu/resource/authority/language/NHO;false;;1950-05-09;NHO;;;
http://publications.europa.eu/resource/authority/language/NHP;false;;1950-05-09;NHP;;;
http://publications.europa.eu/resource/authority/language/NHQ;false;;1950-05-09;NHQ;;;
http://publications.europa.eu/resource/authority/language/NHR;false;;1950-05-09;NHR;;;
http://publications.europa.eu/resource/authority/language/NHT;false;;1950-05-09;NHT;;;
http://publications.europa.eu/resource/authority/language/NHU;false;;1950-05-09;NHU;;;
http://publications.europa.eu/resource/authority/language/NHV;false;;1950-05-09;NHV;;;
http://publications.europa.eu/resource/authority/language/NHW;false;;1950-05-09;NHW;;;
http://publications.europa.eu/resource/authority/language/NHX;false;;1950-05-09;NHX;;;
http://publications.europa.eu/resource/authority/language/NHY;false;;1950-05-09;NHY;;;
http://publications.europa.eu/resource/authority/language/NHZ;false;;1950-05-09;NHZ;;;
http://publications.europa.eu/resource/authority/language/NIA;false;;1950-05-09;NIA;;;
http://publications.europa.eu/resource/authority/language/NIB;false;;1950-05-09;NIB;;;
http://publications.europa.eu/resource/authority/language/NIC;false;;1950-05-09;NIC;Niger-Kordofanian languages;;
http://publications.europa.eu/resource/authority/language/NID;false;;1950-05-09;NID;;;
http://publications.europa.eu/resource/authority/language/NIE;false;;1950-05-09;NIE;;;
http://publications.europa.eu/resource/authority/language/NIF;false;;1950-05-09;NIF;;;
http://publications.europa.eu/resource/authority/language/NIG;false;;1950-05-09;NIG;;;
http://publications.europa.eu/resource/authority/language/NIH;false;;1950-05-09;NIH;;;
http://publications.europa.eu/resource/authority/language/NII;false;;1950-05-09;NII;;;
http://publications.europa.eu/resource/authority/language/NIJ;false;;1950-05-09;NIJ;;;
http://publications.europa.eu/resource/authority/language/NIK;false;;1950-05-09;NIK;;;
http://publications.europa.eu/resource/authority/language/NIL;false;;1950-05-09;NIL;;;
http://publications.europa.eu/resource/authority/language/NIM;false;;1950-05-09;NIM;;;
http://publications.europa.eu/resource/authority/language/NIN;false;;1950-05-09;NIN;;;
http://publications.europa.eu/resource/authority/language/NIO;false;;1950-05-09;NIO;;;
http://publications.europa.eu/resource/authority/language/NIQ;false;;1950-05-09;NIQ;;;
http://publications.europa.eu/resource/authority/language/NIR;false;;1950-05-09;NIR;;;
http://publications.europa.eu/resource/authority/language/NIS;false;;1950-05-09;NIS;;;
http://publications.europa.eu/resource/authority/language/NIT;false;;1950-05-09;NIT;;;
http://publications.europa.eu/resource/authority/language/NIU;false;;1950-05-09;NIU;Niuean;niueano;
http://publications.europa.eu/resource/authority/language/NIV;false;;1950-05-09;NIV;;;
http://publications.europa.eu/resource/authority/language/NIW;false;;1950-05-09;NIW;;;
http://publications.europa.eu/resource/authority/language/NIX;false;;1950-05-09;NIX;;;
http://publications.europa.eu/resource/authority/language/NIY;false;;1950-05-09;NIY;;;
http://publications.europa.eu/resource/authority/language/NIZ;false;;1950-05-09;NIZ;;;
http://publications.europa.eu/resource/authority/language/NJA;false;;1950-05-09;NJA;;;
http://publications.europa.eu/resource/authority/language/NJB;false;;1950-05-09;NJB;;;
http://publications.europa.eu/resource/authority/language/NJD;false;;1950-05-09;NJD;;;
http://publications.europa.eu/resource/authority/language/NJH;false;;1950-05-09;NJH;;;
http://publications.europa.eu/resource/authority/language/NJI;false;;1950-05-09;NJI;;;
http://publications.europa.eu/resource/authority/language/NJJ;false;;1950-05-09;NJJ;;;
http://publications.europa.eu/resource/authority/language/NJL;false;;1950-05-09;NJL;;;
http://publications.europa.eu/resource/authority/language/NJM;false;;1950-05-09;NJM;;;
http://publications.europa.eu/resource/authority/language/NJN;false;;1950-05-09;NJN;;;
http://publications.europa.eu/resource/authority/language/NJO;false;;1950-05-09;NJO;;;
http://publications.europa.eu/resource/authority/language/NJR;false;;1950-05-09;NJR;;;
http://publications.europa.eu/resource/authority/language/NJS;false;;1950-05-09;NJS;;;
http://publications.europa.eu/resource/authority/language/NJT;false;;1950-05-09;NJT;;;
http://publications.europa.eu/resource/authority/language/NJU;false;;1950-05-09;NJU;;;
http://publications.europa.eu/resource/authority/language/NJX;false;;1950-05-09;NJX;;;
http://publications.europa.eu/resource/authority/language/NJY;false;;1950-05-09;NJY;;;
http://publications.europa.eu/resource/authority/language/NJZ;false;;1950-05-09;NJZ;Nyishi;;
http://publications.europa.eu/resource/authority/language/NKA;false;;1950-05-09;NKA;;;
http://publications.europa.eu/resource/authority/language/NKB;false;;1950-05-09;NKB;;;
http://publications.europa.eu/resource/authority/language/NKC;false;;1950-05-09;NKC;;;
http://publications.europa.eu/resource/authority/language/NKD;false;;1950-05-09;NKD;;;
http://publications.europa.eu/resource/authority/language/NKE;false;;1950-05-09;NKE;;;
http://publications.europa.eu/resource/authority/language/NKF;false;;1950-05-09;NKF;;;
http://publications.europa.eu/resource/authority/language/NKG;false;;1950-05-09;NKG;;;
http://publications.europa.eu/resource/authority/language/NKH;false;;1950-05-09;NKH;;;
http://publications.europa.eu/resource/authority/language/NKI;false;;1950-05-09;NKI;;;
http://publications.europa.eu/resource/authority/language/NKJ;false;;1950-05-09;NKJ;;;
http://publications.europa.eu/resource/authority/language/NKK;false;;1950-05-09;NKK;;;
http://publications.europa.eu/resource/authority/language/NKM;false;;1950-05-09;NKM;;;
http://publications.europa.eu/resource/authority/language/NKN;false;;1950-05-09;NKN;;;
http://publications.europa.eu/resource/authority/language/NKO;false;;1950-05-09;NKO;;;
http://publications.europa.eu/resource/authority/language/NKP;false;;1950-05-09;NKP;;;
http://publications.europa.eu/resource/authority/language/NKQ;false;;1950-05-09;NKQ;Nkami;;
http://publications.europa.eu/resource/authority/language/NKR;false;;1950-05-09;NKR;;;
http://publications.europa.eu/resource/authority/language/NKS;false;;1950-05-09;NKS;;;
http://publications.europa.eu/resource/authority/language/NKT;false;;1950-05-09;NKT;;;
http://publications.europa.eu/resource/authority/language/NKU;false;;1950-05-09;NKU;;;
http://publications.europa.eu/resource/authority/language/NKV;false;;1950-05-09;NKV;;;
http://publications.europa.eu/resource/authority/language/NKW;false;;1950-05-09;NKW;;;
http://publications.europa.eu/resource/authority/language/NKX;false;;1950-05-09;NKX;;;
http://publications.europa.eu/resource/authority/language/NKZ;false;;1950-05-09;NKZ;;;
http://publications.europa.eu/resource/authority/language/NLA;false;;1950-05-09;NLA;;;
http://publications.europa.eu/resource/authority/language/NLC;false;;1950-05-09;NLC;;;
http://publications.europa.eu/resource/authority/language/NLD;false;;1950-05-09;NLD;Dutch;neerlandese;
http://publications.europa.eu/resource/authority/language/NLE;false;;1950-05-09;NLE;;;
http://publications.europa.eu/resource/authority/language/NLG;false;;1950-05-09;NLG;;;
http://publications.europa.eu/resource/authority/language/NLI;false;;1950-05-09;NLI;;;
http://publications.europa.eu/resource/authority/language/NLJ;false;;1950-05-09;NLJ;;;
http://publications.europa.eu/resource/authority/language/NLK;false;;1950-05-09;NLK;;;
http://publications.europa.eu/resource/authority/language/NLL;false;;1950-05-09;NLL;;;
http://publications.europa.eu/resource/authority/language/NLM;false;;1950-05-09;NLM;Mankiyali;;
http://publications.europa.eu/resource/authority/language/NLN;false;;1950-05-09;NLN;;;
http://publications.europa.eu/resource/authority/language/NLO;false;;1950-05-09;NLO;;;
http://publications.europa.eu/resource/authority/language/NLQ;false;;1950-05-09;NLQ;Lao Naga;;
http://publications.europa.eu/resource/authority/language/NLR;false;;1950-05-09;NLR;;;
http://publications.europa.eu/resource/authority/language/NLU;false;;1950-05-09;NLU;;;
http://publications.europa.eu/resource/authority/language/NLV;false;;1950-05-09;NLV;;;
http://publications.europa.eu/resource/authority/language/NLW;false;;1950-05-09;NLW;Walangama;;
http://publications.europa.eu/resource/authority/language/NLX;false;;1950-05-09;NLX;;;
http://publications.europa.eu/resource/authority/language/NLY;false;;1950-05-09;NLY;;;
http://publications.europa.eu/resource/authority/language/NLZ;false;;1950-05-09;NLZ;;;
http://publications.europa.eu/resource/authority/language/NMA;false;;1950-05-09;NMA;;;
http://publications.europa.eu/resource/authority/language/NMB;false;;1950-05-09;NMB;;;
http://publications.europa.eu/resource/authority/language/NMC;false;;1950-05-09;NMC;;;
http://publications.europa.eu/resource/authority/language/NMD;false;;1950-05-09;NMD;;;
http://publications.europa.eu/resource/authority/language/NME;false;;1950-05-09;NME;;;
http://publications.europa.eu/resource/authority/language/NMF;false;;1950-05-09;NMF;;;
http://publications.europa.eu/resource/authority/language/NMG;false;;1950-05-09;NMG;;;
http://publications.europa.eu/resource/authority/language/NMH;false;;1950-05-09;NMH;;;
http://publications.europa.eu/resource/authority/language/NMI;false;;1950-05-09;NMI;;;
http://publications.europa.eu/resource/authority/language/NMJ;false;;1950-05-09;NMJ;;;
http://publications.europa.eu/resource/authority/language/NMK;false;;1950-05-09;NMK;;;
http://publications.europa.eu/resource/authority/language/NML;false;;1950-05-09;NML;;;
http://publications.europa.eu/resource/authority/language/NMM;false;;1950-05-09;NMM;;;
http://publications.europa.eu/resource/authority/language/NMN;false;;1950-05-09;NMN;;;
http://publications.europa.eu/resource/authority/language/NMO;false;;1950-05-09;NMO;;;
http://publications.europa.eu/resource/authority/language/NMP;false;;1950-05-09;NMP;;;
http://publications.europa.eu/resource/authority/language/NMQ;false;;1950-05-09;NMQ;;;
http://publications.europa.eu/resource/authority/language/NMR;false;;1950-05-09;NMR;;;
http://publications.europa.eu/resource/authority/language/NMS;false;;1950-05-09;NMS;;;
http://publications.europa.eu/resource/authority/language/NMT;false;;1950-05-09;NMT;;;
http://publications.europa.eu/resource/authority/language/NMU;false;;1950-05-09;NMU;;;
http://publications.europa.eu/resource/authority/language/NMV;false;;1950-05-09;NMV;;;
http://publications.europa.eu/resource/authority/language/NMW;false;;1950-05-09;NMW;;;
http://publications.europa.eu/resource/authority/language/NMX;false;;1950-05-09;NMX;;;
http://publications.europa.eu/resource/authority/language/NMY;false;;1950-05-09;NMY;;;
http://publications.europa.eu/resource/authority/language/NMZ;false;;1950-05-09;NMZ;;;
http://publications.europa.eu/resource/authority/language/NNA;false;;1950-05-09;NNA;;;
http://publications.europa.eu/resource/authority/language/NNB;false;;1950-05-09;NNB;;;
http://publications.europa.eu/resource/authority/language/NNC;false;;1950-05-09;NNC;;;
http://publications.europa.eu/resource/authority/language/NND;false;;1950-05-09;NND;;;
http://publications.europa.eu/resource/authority/language/NNE;false;;1950-05-09;NNE;;;
http://publications.europa.eu/resource/authority/language/NNF;false;;1950-05-09;NNF;;;
http://publications.europa.eu/resource/authority/language/NNG;false;;1950-05-09;NNG;;;
http://publications.europa.eu/resource/authority/language/NNH;false;;1950-05-09;NNH;;;
http://publications.europa.eu/resource/authority/language/NNI;false;;1950-05-09;NNI;;;
http://publications.europa.eu/resource/authority/language/NNJ;false;;1950-05-09;NNJ;;;
http://publications.europa.eu/resource/authority/language/NNK;false;;1950-05-09;NNK;;;
http://publications.europa.eu/resource/authority/language/NNL;false;;1950-05-09;NNL;;;
http://publications.europa.eu/resource/authority/language/NNM;false;;1950-05-09;NNM;;;
http://publications.europa.eu/resource/authority/language/NNN;false;;1950-05-09;NNN;;;
http://publications.europa.eu/resource/authority/language/NNO;false;;1950-05-09;NNO;Norwegian Nynorsk;norvegese nynorsk;
http://publications.europa.eu/resource/authority/language/NNP;false;;1950-05-09;NNP;;;
http://publications.europa.eu/resource/authority/language/NNQ;false;;1950-05-09;NNQ;;;
http://publications.europa.eu/resource/authority/language/NNR;false;;1950-05-09;NNR;;;
http://publications.europa.eu/resource/authority/language/NNS;false;;1950-05-09;NNS;;;
http://publications.europa.eu/resource/authority/language/NNT;false;;1950-05-09;NNT;;;
http://publications.europa.eu/resource/authority/language/NNU;false;;1950-05-09;NNU;;;
http://publications.europa.eu/resource/authority/language/NNV;false;;1950-05-09;NNV;;;
http://publications.europa.eu/resource/authority/language/NNW;false;;1950-05-09;NNW;;;
http://publications.europa.eu/resource/authority/language/NNX;false;;1950-05-09;NNX;;;
http://publications.europa.eu/resource/authority/language/NNY;false;;1950-05-09;NNY;;;
http://publications.europa.eu/resource/authority/language/NNZ;false;;1950-05-09;NNZ;;;
http://publications.europa.eu/resource/authority/language/NOA;false;;1950-05-09;NOA;;;
http://publications.europa.eu/resource/authority/language/NOB;false;;1950-05-09;NOB;Norwegian Bokmål;norvegese bokmål;
http://publications.europa.eu/resource/authority/language/NOC;false;;1950-05-09;NOC;;;
http://publications.europa.eu/resource/authority/language/NOD;false;;1950-05-09;NOD;;;
http://publications.europa.eu/resource/authority/language/NOE;false;;1950-05-09;NOE;;;
http://publications.europa.eu/resource/authority/language/NOF;false;;1950-05-09;NOF;;;
http://publications.europa.eu/resource/authority/language/NOG;false;;1950-05-09;NOG;;;
http://publications.europa.eu/resource/authority/language/NOH;false;;1950-05-09;NOH;;;
http://publications.europa.eu/resource/authority/language/NOI;false;;1950-05-09;NOI;;;
http://publications.europa.eu/resource/authority/language/NOJ;false;;1950-05-09;NOJ;Nonuya;;
http://publications.europa.eu/resource/authority/language/NOK;false;;1950-05-09;NOK;;;
http://publications.europa.eu/resource/authority/language/NOL;false;;1950-05-09;NOL;Nomlaki;;
http://publications.europa.eu/resource/authority/language/NOM;false;;1950-05-09;NOM;;;
http://publications.europa.eu/resource/authority/language/NON;false;;1950-05-09;NON;;;
http://publications.europa.eu/resource/authority/language/NOO;false;;1950-05-09;NOO;;;
http://publications.europa.eu/resource/authority/language/NOP;false;;1950-05-09;NOP;;;
http://publications.europa.eu/resource/authority/language/NOQ;false;;1950-05-09;NOQ;;;
http://publications.europa.eu/resource/authority/language/NOR;false;;1950-05-09;NOR;Norwegian;norvegese;
http://publications.europa.eu/resource/authority/language/NOS;false;;1950-05-09;NOS;;;
http://publications.europa.eu/resource/authority/language/NOT;false;;1950-05-09;NOT;;;
http://publications.europa.eu/resource/authority/language/NOU;false;;1950-05-09;NOU;;;
http://publications.europa.eu/resource/authority/language/NOV;false;;1950-05-09;NOV;;;
http://publications.europa.eu/resource/authority/language/NOW;false;;1950-05-09;NOW;;;
http://publications.europa.eu/resource/authority/language/NOY;false;;1950-05-09;NOY;;;
http://publications.europa.eu/resource/authority/language/NOZ;false;;1950-05-09;NOZ;;;
http://publications.europa.eu/resource/authority/language/NPA;false;;1950-05-09;NPA;;;
http://publications.europa.eu/resource/authority/language/NPB;false;;1950-05-09;NPB;;;
http://publications.europa.eu/resource/authority/language/NPG;false;;1950-05-09;NPG;Ponyo-Gongwang Naga;;
http://publications.europa.eu/resource/authority/language/NPH;false;;1950-05-09;NPH;;;
http://publications.europa.eu/resource/authority/language/NPI;false;;1950-05-09;NPI;Nepali;;
http://publications.europa.eu/resource/authority/language/NPL;false;;1950-05-09;NPL;Southeastern Puebla Nahuatl;;
http://publications.europa.eu/resource/authority/language/NPN;false;;1950-05-09;NPN;;;
http://publications.europa.eu/resource/authority/language/NPO;false;;1950-05-09;NPO;;;
http://publications.europa.eu/resource/authority/language/NPS;false;;1950-05-09;NPS;;;
http://publications.europa.eu/resource/authority/language/NPU;false;;1950-05-09;NPU;;;
http://publications.europa.eu/resource/authority/language/NPX;false;;1950-05-09;NPX;Noipx;;
http://publications.europa.eu/resource/authority/language/NPY;false;;1950-05-09;NPY;;;
http://publications.europa.eu/resource/authority/language/NQG;false;;1950-05-09;NQG;;;
http://publications.europa.eu/resource/authority/language/NQK;false;;1950-05-09;NQK;;;
http://publications.europa.eu/resource/authority/language/NQL;false;;1950-05-09;NQL;Ngendelengo;;
http://publications.europa.eu/resource/authority/language/NQM;false;;1950-05-09;NQM;;;
http://publications.europa.eu/resource/authority/language/NQN;false;;1950-05-09;NQN;;;
http://publications.europa.eu/resource/authority/language/NQO;false;;1950-05-09;NQO;;;
http://publications.europa.eu/resource/authority/language/NQQ;false;;1950-05-09;NQQ;Kyan-Karyaw Naga;;
http://publications.europa.eu/resource/authority/language/NQT;false;;1950-05-09;NQT;Nteng;;
http://publications.europa.eu/resource/authority/language/NQY;false;;1950-05-09;NQY;Akyaung Ari Naga;;
http://publications.europa.eu/resource/authority/language/NRA;false;;1950-05-09;NRA;;;
http://publications.europa.eu/resource/authority/language/NRB;false;;1950-05-09;NRB;;;
http://publications.europa.eu/resource/authority/language/NRC;false;;1950-05-09;NRC;;;
http://publications.europa.eu/resource/authority/language/NRE;false;;1950-05-09;NRE;;;
http://publications.europa.eu/resource/authority/language/NRF;false;;1950-05-09;NRF;Guernésiais;;
http://publications.europa.eu/resource/authority/language/NRG;false;;1950-05-09;NRG;;;
http://publications.europa.eu/resource/authority/language/NRI;false;;1950-05-09;NRI;;;
